outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Nick Richards,Under,-139,11.5,-0.12647025806040546,Caesars,player_points,Charlotte Hornets,11.461538461538462,11.179315445953286,0.5446870420321535,0.4835343304758121,Orlando Magic,0.975376515418743,4.955422587201971,11.0,2024-03-05
Miles Bridges,Over,-109,22.5,0.018101861791939483,Caesars,player_points,Charlotte Hornets,22.857142857142858,22.294320352428414,0.48843902557501045,0.4974436823624082,Orlando Magic,0.975376515418743,9.226182795695728,23.0,2024-03-05
Miles Bridges,Under,-125,22.5,-0.07353273933542645,Caesars,player_points,Charlotte Hornets,22.857142857142858,22.294320352428414,0.5203045685279164,0.48466576701704733,Orlando Magic,0.975376515418743,9.226182795695728,22.0,2024-03-05
Gary Harris,Over,-125,7.5,-0.05131225334553715,Caesars,player_points,Orlando Magic,7.9,7.836998410775275,0.5203045685279164,0.4949096397118723,Charlotte Hornets,0.9920251152880094,3.0805843601498726,8.0,2024-03-05
Gary Harris,Under,-109,7.5,-0.07517952836659773,Caesars,player_points,Orlando Magic,7.9,7.836998410775275,0.48843902557501045,0.4542860170682772,Charlotte Hornets,0.9920251152880094,3.0805843601498726,7.0,2024-03-05
Cole Anthony,Over,-133,9.5,-0.14369359712494614,Caesars,player_points,Orlando Magic,9.25,9.176232316414087,0.5345961961613012,0.4674295611212534,Charlotte Hornets,0.9920251152880094,4.728019317501428,10.0,2024-03-05
Cole Anthony,Under,-103,9.5,0.028495398055202566,Caesars,player_points,Orlando Magic,9.25,9.176232316414087,0.4751944187442153,0.4891324423918855,Charlotte Hornets,0.9920251152880094,4.728019317501428,9.0,2024-03-05
Wendell Carter Jr.,Over,-109,11.5,0.02851064800957716,Caesars,player_points,Orlando Magic,12.083333333333334,11.986970143063447,0.48843902557501045,0.5027734216276059,Charlotte Hornets,0.9920251152880094,5.073761479962924,12.0,2024-03-05
Wendell Carter Jr.,Under,-125,11.5,-0.12135994966005725,Caesars,player_points,Orlando Magic,12.083333333333334,11.986970143063447,0.5203045685279164,0.46399424973724795,Charlotte Hornets,0.9920251152880094,5.073761479962924,11.0,2024-03-05
Tre Mann,Over,-111,11.5,-0.06441495912143222,Caesars,player_points,Charlotte Hornets,11.0,10.729141669606173,0.4926865061226431,0.46287070836481514,Orlando Magic,0.975376515418743,4.381780460041329,12.0,2024-03-05
Tre Mann,Under,-123,11.5,-0.03314288315767433,Caesars,player_points,Charlotte Hornets,11.0,10.729141669606173,0.5165714415788372,0.5,Orlando Magic,0.975376515418743,4.381780460041329,11.0,2024-03-05
Jalen Suggs,Over,-127,10.5,0.0018123567308314017,Caesars,player_points,Orlando Magic,11.727272727272727,11.633749079286655,0.5239719135043246,0.5249232617108562,Charlotte Hornets,0.9920251152880094,4.179841430026418,11.0,2024-03-05
Jalen Suggs,Under,-108,10.5,-0.10272232143177372,Caesars,player_points,Orlando Magic,11.727272727272727,11.633749079286655,0.48628465443186036,0.44098559082441424,Charlotte Hornets,0.9920251152880094,4.179841430026418,10.0,2024-03-05
Brandon Miller,Over,-119,18.5,0.03573404390844584,Caesars,player_points,Charlotte Hornets,20.384615384615383,19.882675121997455,0.5089006327793594,0.5277596181473411,Orlando Magic,0.975376515418743,7.291074222198637,19.0,2024-03-05
Brandon Miller,Under,-115,18.5,-0.10762835311785146,Caesars,player_points,Charlotte Hornets,20.384615384615383,19.882675121997455,0.5009443985361799,0.4522675833695271,Orlando Magic,0.975376515418743,7.291074222198637,18.0,2024-03-05
