,outcomes_name,outcomes_description,outcomes_price,outcomes_point,timestamp,data.id,"data,.home_team",data.away_team,data.bookmakers.title,data.bookmakers.markets.key
8138,Over,Dennis Schroder,-130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8139,Under,Dennis Schroder,100,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8140,Over,Dennis Smith Jr.,120,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8141,Under,Dennis Smith Jr.,-150,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8142,Over,Dorian Finney-Smith,-135,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8143,Under,Dorian Finney-Smith,105,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8144,Over,Garrison Mathews,175,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8145,Under,Garrison Mathews,-230,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8146,Over,Jalen Johnson,180,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8147,Under,Jalen Johnson,-238,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8148,Over,Lonnie Walker IV,145,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8149,Under,Lonnie Walker IV,-190,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8150,Over,Mikal Bridges,-160,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8151,Under,Mikal Bridges,124,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8152,Over,Saddiq Bey,-150,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8153,Under,Saddiq Bey,120,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,DraftKings,player_threes
8154,Over,Dejounte Murray,-170,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8155,Under,Dejounte Murray,132,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8156,Over,Bogdan Bogdanovic,-170,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8157,Under,Bogdan Bogdanovic,132,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8158,Over,Dorian Finney-Smith,-132,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8159,Under,Dorian Finney-Smith,104,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8160,Over,Cam Johnson,-115,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8161,Under,Cam Johnson,-111,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8162,Over,Jalen Johnson,176,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8163,Under,Jalen Johnson,-230,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8164,Over,De'Andre Hunter,-146,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8165,Under,De'Andre Hunter,114,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8166,Over,Mikal Bridges,-138,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8167,Under,Mikal Bridges,108,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8168,Over,Saddiq Bey,-174,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8169,Under,Saddiq Bey,136,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,FanDuel,player_threes
8170,Over,Dorian Finney-Smith,-142,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8171,Under,Dorian Finney-Smith,104,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8172,Over,Cameron Johnson,-129,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8173,Under,Cameron Johnson,-106,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8174,Over,Jalen Johnson,159,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8175,Under,Jalen Johnson,-224,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8176,Over,Saddiq Bey,-151,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8177,Under,Saddiq Bey,110,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8178,Over,De'Andre Hunter,-151,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8179,Under,De'Andre Hunter,110,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8180,Over,Bogdan Bogdanovic,-160,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8181,Under,Bogdan Bogdanovic,116,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8182,Over,Dejounte Murray,-189,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8183,Under,Dejounte Murray,136,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8184,Over,Dennis Smith Jr.,114,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8185,Under,Dennis Smith Jr.,-157,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8186,Over,Mikal Bridges,-151,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8187,Under,Mikal Bridges,110,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8188,Over,Dennis Schroder,-129,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8189,Under,Dennis Schroder,-106,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8190,Over,Garrison Mathews,159,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8191,Under,Garrison Mathews,-224,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8192,Over,Lonnie Walker IV,139,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8193,Under,Lonnie Walker IV,-194,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8195,Under,Dorian Finney-Smith,-101,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8196,Over,Dejounte Murray,-192,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8197,Under,Dejounte Murray,131,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8198,Over,Saddiq Bey,-160,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8199,Under,Saddiq Bey,111,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8200,Over,Garrison Mathews,156,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8201,Under,Garrison Mathews,-232,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8202,Over,Bogdan Bogdanovic,-163,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8203,Under,Bogdan Bogdanovic,113,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8204,Over,Cameron Johnson,-128,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8205,Under,Cameron Johnson,-112,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8206,Over,Jalen Johnson,162,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8207,Under,Jalen Johnson,-242,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8208,Over,Dennis Schroder,-134,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8209,Under,Dennis Schroder,-107,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8210,Over,De'Andre Hunter,-157,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8211,Under,De'Andre Hunter,109,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8212,Over,Mikal Bridges,-154,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8213,Under,Mikal Bridges,107,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8214,Over,Lonnie Walker IV,134,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8215,Under,Lonnie Walker IV,-197,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8216,Over,Dennis Smith Jr.,113,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8217,Under,Dennis Smith Jr.,-163,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,Caesars,player_threes
8218,Over,Cameron Johnson,-125,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8219,Under,Cameron Johnson,-105,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8220,Over,Jalen Johnson,175,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8221,Under,Jalen Johnson,-250,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8222,Over,Saddiq Bey,-155,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8223,Under,Saddiq Bey,115,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8224,Over,Dorian Finney-Smith,-140,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8225,Under,Dorian Finney-Smith,105,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8226,Over,Dejounte Murray,-190,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8227,Under,Dejounte Murray,140,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8228,Over,Bogdan Bogdanovic,-160,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8229,Under,Bogdan Bogdanovic,120,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8230,Over,Mikal Bridges,-150,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8231,Under,Mikal Bridges,115,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8232,Over,De'Andre Hunter,-155,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8233,Under,De'Andre Hunter,115,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8234,Over,Dennis Schroder,-130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8235,Under,Dennis Schroder,-105,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8236,Over,Lonnie Walker IV,140,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8237,Under,Lonnie Walker IV,-190,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8238,Over,Dennis Smith Jr.,120,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8239,Under,Dennis Smith Jr.,-160,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8240,Over,Garrison Mathews,170,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8241,Under,Garrison Mathews,-225,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetMGM,player_threes
8242,Over,De'Andre Hunter,-150,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8243,Under,De'Andre Hunter,110,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8244,Over,Dejounte Murray,-180,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8245,Under,Dejounte Murray,130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8246,Over,Saddiq Bey,-160,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8247,Under,Saddiq Bey,115,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8248,Over,Mikal Bridges,-155,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8249,Under,Mikal Bridges,110,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8250,Over,Jalen Johnson,160,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8251,Under,Jalen Johnson,-230,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8252,Over,Bogdan Bogdanovic,-160,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8253,Under,Bogdan Bogdanovic,115,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8254,Over,Dorian Finney-Smith,-140,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8255,Under,Dorian Finney-Smith,100,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8256,Over,Cameron Johnson,-115,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8257,Under,Cameron Johnson,-115,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8258,Over,Dennis Schroder,-130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8259,Under,Dennis Schroder,-105,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8260,Over,Lonnie Walker IV,130,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8261,Under,Lonnie Walker IV,-190,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8262,Over,Garrison Mathews,160,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8263,Under,Garrison Mathews,-230,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,MyBookie.ag,player_threes
8264,Over,Cameron Johnson,-120,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8265,Under,Cameron Johnson,-110,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8266,Over,Bogdan Bogdanovic,-165,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8267,Under,Bogdan Bogdanovic,125,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8268,Over,Dejounte Murray,-170,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8269,Under,Dejounte Murray,130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8270,Over,Dorian Finney-Smith,-125,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8271,Under,Dorian Finney-Smith,-105,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8272,Over,Mikal Bridges,-165,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8273,Under,Mikal Bridges,125,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8274,Over,Saddiq Bey,-150,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8275,Under,Saddiq Bey,115,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8276,Over,Jalen Johnson,175,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8277,Under,Jalen Johnson,-240,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8278,Over,De'Andre Hunter,-145,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8279,Under,De'Andre Hunter,110,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8280,Over,Dennis Schroder,-130,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8281,Under,Dennis Schroder,100,1.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8282,Over,Lonnie Walker,135,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8283,Under,Lonnie Walker,-175,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8284,Over,Dennis Smith Jr.,120,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8285,Under,Dennis Smith Jr.,-160,0.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,PointsBet (US),player_threes
8286,Over,Bogdan Bogdanovic,-167,2.5,2024-03-01T00:35:40Z,554fa5d7a8c0bc1dc6d530da8bcae897,Brooklyn Nets,Atlanta Hawks,BetOnline.ag,player_threes
